latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-13.05052,131.5332,313.24,1.18,1.08,2026-04-30,0631,A,51,6.1NRT,297.14,7.94,D
-13.12586,130.77275,342.06,1.31,1.14,2026-04-30,0631,A,91,6.1NRT,301.09,58.71,D
-13.12745,130.76111,320.4,1.31,1.14,2026-04-30,0631,A,68,6.1NRT,298.38,15.01,D
-13.15696,130.14821,310.23,1.45,1.19,2026-04-30,0631,A,26,6.1NRT,294.56,7.9,D
-13.07812,130.60223,320.8,1.34,1.15,2026-04-30,0631,A,75,6.1NRT,299.43,17.86,D
-13.07978,130.59013,322.41,1.35,1.15,2026-04-30,0631,A,76,6.1NRT,298.99,20.53,D
-13.03413,130.84877,314.28,1.29,1.13,2026-04-30,0631,A,52,6.1NRT,297.74,10.89,D
-13.0615,130.64873,311.48,1.33,1.14,2026-04-30,0631,A,56,6.1NRT,298.75,6.51,D
-13.06803,130.6008,326.49,1.34,1.15,2026-04-30,0631,A,81,6.1NRT,300.63,26.18,D
-13.06968,130.58871,320.58,1.35,1.15,2026-04-30,0631,A,58,6.1NRT,299.55,16.46,D
-13.02898,130.81245,324.42,1.3,1.13,2026-04-30,0631,A,79,6.1NRT,298.01,23.69,D
-13.06227,130.41335,315.09,1.38,1.16,2026-04-30,0631,A,56,6.1NRT,298.89,12.96,D
-13.03898,130.51016,311.84,1.36,1.16,2026-04-30,0631,A,36,6.1NRT,298.69,7.19,D
-13.0406,130.498,325.03,1.36,1.16,2026-04-30,0631,A,79,6.1NRT,299.33,26.51,D
-13.03045,130.49652,317.38,1.36,1.16,2026-04-30,0631,A,70,6.1NRT,298.54,15.4,D
-13.02835,130.4337,309.79,1.38,1.16,2026-04-30,0631,A,47,6.1NRT,295.85,7.57,D
-12.46603,134.06534,313.52,1,1,2026-04-30,0631,A,65,6.1NRT,298.51,5.26,D
-12.84876,130.55766,330.95,1.34,1.15,2026-04-30,0631,A,84,6.1NRT,298.54,38.28,D
-12.6596,130.74757,319.81,1.3,1.13,2026-04-30,0633,A,75,6.1NRT,294.11,18.9,D
-11.49271,130.52663,339.43,1.29,1.13,2026-04-30,0633,A,91,6.1NRT,296.57,54.55,D
-11.49429,130.51509,312.81,1.3,1.13,2026-04-30,0633,A,39,6.1NRT,292.54,9.2,D
-33.50661,118.18359,300.04,1.27,1.12,2026-04-30,0805,A,23,6.1NRT,289.04,5.13,D
-32.61101,116.90502,388.71,1.14,1.06,2026-04-30,0805,A,100,6.1NRT,298.13,233.7,D
-31.6336,116.4122,303.53,1.12,1.06,2026-04-30,0807,A,53,6.1NRT,289.75,5.85,D
-31.63554,116.4006,332.18,1.12,1.05,2026-04-30,0807,A,88,6.1NRT,290.8,37.34,D
-31.48064,115.71024,307.43,1.06,1.03,2026-04-30,0807,A,65,6.1NRT,290.28,8.45,D
-30.97085,116.32435,301.67,1.13,1.06,2026-04-30,0807,A,43,6.1NRT,289.57,5.29,D
-30.97278,116.31284,305.08,1.13,1.06,2026-04-30,0807,A,47,6.1NRT,288.64,7.91,D
-30.96155,116.32222,326.03,1.13,1.06,2026-04-30,0807,A,84,6.1NRT,290.12,28.09,D
-30.9635,116.31069,331.1,1.13,1.06,2026-04-30,0807,A,76,6.1NRT,289.39,35.67,D
-28.13413,114.63692,307.49,1.06,1.03,2026-04-30,0807,A,61,6.1NRT,294.74,5.32,D
-28.12513,114.63503,305.27,1.06,1.03,2026-04-30,0807,A,54,6.1NRT,294.51,3.67,D
-19.52826,169.44884,310.88,1.01,1,2026-04-30,0945,T,73,6.1NRT,283.92,10.49,N
-11.87035,142.0222,310.23,1.08,1.04,2026-04-30,1125,T,79,6.1NRT,290.51,9.84,N
-11.87163,142.01253,309.79,1.08,1.04,2026-04-30,1125,T,78,6.1NRT,289.74,9.55,N
-31.17567,146.89711,304.32,1.04,1.02,2026-04-30,1119,T,59,6.1NRT,284.56,8.45,N
-30.69425,147.75723,300.99,1,1,2026-04-30,1119,T,36,6.1NRT,279.17,6.95,N
-30.57697,148.13899,306.67,1,1,2026-04-30,1119,T,69,6.1NRT,283.64,10.45,N
-28.88239,149.64029,321.85,1.09,1.04,2026-04-30,1119,T,100,6.1NRT,289.11,23.08,N
-28.87321,149.63841,310.52,1.09,1.04,2026-04-30,1119,T,80,6.1NRT,288.1,11.88,N
-28.77101,149.8679,301.75,1.11,1.05,2026-04-30,1119,T,44,6.1NRT,287.91,5.95,N
-28.77277,149.85677,326.06,1.11,1.05,2026-04-30,1119,T,100,6.1NRT,288.71,29.21,N
-28.76577,149.8604,312.67,1.11,1.05,2026-04-30,1119,T,85,6.1NRT,285.82,14.69,N
-28.76749,149.84926,320.82,1.11,1.05,2026-04-30,1119,T,100,6.1NRT,287.45,22.86,N
-28.01815,148.50221,306.47,1.03,1.01,2026-04-30,1121,T,68,6.1NRT,289.52,8.54,N
-28.01964,148.49199,308.5,1.03,1.01,2026-04-30,1121,T,75,6.1NRT,288.75,9.8,N
-28.0107,148.49028,302.35,1.03,1.01,2026-04-30,1121,T,14,6.1NRT,288.48,5.32,N
-27.9277,147.38503,302.38,1,1,2026-04-30,1121,T,49,6.1NRT,288.53,6.45,N
-27.92907,147.37508,310.8,1,1,2026-04-30,1121,T,81,6.1NRT,288.4,11.76,N
-24.84198,151.88161,306.51,1.67,1.27,2026-04-30,1121,T,68,6.1NRT,288.14,17.91,N
-25.04012,145.81169,309.3,1.02,1.01,2026-04-30,1121,T,77,6.1NRT,291.12,9.55,N
-23.55787,151.06647,302.3,1.55,1.23,2026-04-30,1121,T,21,6.1NRT,290.71,7.23,N
-23.78047,149.11598,311.8,1.18,1.08,2026-04-30,1121,T,83,6.1NRT,285.64,16.62,N
-23.77098,149.11406,320.35,1.18,1.08,2026-04-30,1121,T,100,6.1NRT,287.53,25.31,N
-23.77272,149.10284,326.52,1.18,1.08,2026-04-30,1121,T,100,6.1NRT,287.01,33.72,N
-22.57606,149.72346,316.55,1.33,1.14,2026-04-30,1121,T,93,6.1NRT,290.76,21.53,N
-22.56601,149.72156,325.67,1.33,1.14,2026-04-30,1121,T,100,6.1NRT,290.82,35.09,N
-22.56803,149.70895,321.29,1.32,1.14,2026-04-30,1121,T,100,6.1NRT,290.31,28.07,N
-22.558,149.70705,304.16,1.32,1.14,2026-04-30,1121,T,49,6.1NRT,290.03,8.48,N
-37.75223,145.77988,305.05,1.32,1.14,2026-04-30,1119,T,12,6.1NRT,280.2,12.36,N
-37.5767,146.10988,304.92,1.27,1.12,2026-04-30,1119,T,11,6.1NRT,284.33,10.78,N
-37.57821,146.09567,310.66,1.27,1.12,2026-04-30,1119,T,68,6.1NRT,285.04,16.37,N
-37.44123,146.3353,309.62,1.23,1.1,2026-04-30,1119,T,76,6.1NRT,283.01,15.22,N
-37.44275,146.32114,312.22,1.23,1.1,2026-04-30,1119,T,83,6.1NRT,282.5,17.58,N
-36.92437,149.79454,303.76,1,1,2026-04-30,1119,T,57,6.1NRT,287.63,6.92,N
-36.91552,149.79259,301.4,1,1,2026-04-30,1119,T,35,6.1NRT,286.04,5.34,N
-34.95253,150.66574,305.94,1.04,1.02,2026-04-30,1119,T,66,6.1NRT,288.65,8.93,N
-34.95422,150.65457,309.46,1.04,1.02,2026-04-30,1119,T,77,6.1NRT,288.31,11.41,N
-33.41301,116.6383,307.12,2.19,1.44,2026-04-30,1259,T,70,6.1NRT,280.53,35.92,N
-33.41374,116.63162,302.52,2.19,1.44,2026-04-30,1259,T,50,6.1NRT,280.57,27.18,N
-19.65847,121.70923,308.5,1.02,1.01,2026-04-30,1301,T,63,6.1NRT,295.36,6.94,N
-18.30365,124.76762,304.35,1.49,1.21,2026-04-30,1301,T,45,6.1NRT,292.59,8.57,N
-17.54879,127.79234,302.49,2.58,1.54,2026-04-30,1301,T,49,6.1NRT,291.56,18.99,N
-17.89909,124.91333,304.25,1.55,1.23,2026-04-30,1301,T,57,6.1NRT,293.58,9.1,N
-17.88829,124.91143,304.43,1.55,1.23,2026-04-30,1301,T,60,6.1NRT,293.13,9.38,N
-18.01256,124.02769,308.58,1.35,1.15,2026-04-30,1301,T,75,6.1NRT,296.04,8.82,N
-18.00248,124.02567,307.51,1.35,1.15,2026-04-30,1301,T,62,6.1NRT,296.78,8.16,N
-17.89886,124.34748,335.98,1.42,1.18,2026-04-30,1301,T,100,6.1NRT,296.9,59.56,N
-17.90096,124.33447,345.49,1.42,1.18,2026-04-30,1301,T,100,6.1NRT,297.72,86.34,N
-17.90306,124.32146,307.98,1.41,1.18,2026-04-30,1301,T,73,6.1NRT,294.95,10.92,N
-17.88851,124.34562,336.18,1.42,1.18,2026-04-30,1301,T,100,6.1NRT,296.51,59.98,N
-17.89062,124.3326,348.44,1.42,1.18,2026-04-30,1301,T,100,6.1NRT,297.5,95.43,N
-17.88027,124.33074,318.67,1.42,1.18,2026-04-30,1301,T,97,6.1NRT,295.55,24.85,N
-17.88248,124.33874,313.54,1.42,1.18,2026-04-30,1301,T,87,6.1NRT,295.55,17.9,N
-17.88451,124.3257,314.88,1.42,1.18,2026-04-30,1301,T,90,6.1NRT,295.09,19.65,N
-17.87213,124.33686,312.77,1.42,1.18,2026-04-30,1301,T,86,6.1NRT,294.89,17.01,N
-17.87417,124.32383,314.46,1.42,1.18,2026-04-30,1301,T,89,6.1NRT,294.4,19.36,N
-17.83464,123.98392,309.8,1.35,1.15,2026-04-30,1301,T,78,6.1NRT,294.86,12.71,N
-17.2153,124.99892,308.47,1.62,1.25,2026-04-30,1301,T,11,6.1NRT,296.12,10.97,N
-17.28146,124.60004,346.99,1.51,1.21,2026-04-30,1301,T,100,6.1NRT,298.46,100.03,N
-17.28374,124.58624,312.19,1.51,1.21,2026-04-30,1301,T,84,6.1NRT,295.81,16.97,N
-17.28635,124.60943,311.48,1.51,1.21,2026-04-30,1301,T,83,6.1NRT,295.76,17.03,N
-17.28853,124.59556,326.17,1.51,1.21,2026-04-30,1301,T,100,6.1NRT,295.7,41.48,N
-17.21442,124.99303,308.46,1.62,1.25,2026-04-30,1301,T,15,6.1NRT,296.28,11.51,N
-17.27568,124.60754,314.96,1.51,1.21,2026-04-30,1301,T,90,6.1NRT,295.26,22.47,N
-17.27788,124.59361,355.36,1.51,1.21,2026-04-30,1301,T,100,6.1NRT,298.26,134.36,N
-17.28006,124.57981,314.85,1.51,1.21,2026-04-30,1301,T,90,6.1NRT,295.57,21.93,N
-17.26942,124.57786,311.91,1.51,1.21,2026-04-30,1301,T,84,6.1NRT,293.67,18.56,N
-17.2716,124.56412,313.68,1.5,1.21,2026-04-30,1301,T,88,6.1NRT,293.72,20.9,N
-17.55682,122.58185,310.91,1.14,1.06,2026-04-30,1301,T,81,6.1NRT,294.78,10.87,N
-17.54747,122.58025,316.34,1.14,1.06,2026-04-30,1301,T,93,6.1NRT,294.43,16.37,N
-16.70872,124.91491,308.14,1.63,1.26,2026-04-30,1301,T,74,6.1NRT,295.04,13.71,N
-16.21271,125.33749,308.37,1.79,1.31,2026-04-30,1301,T,74,6.1NRT,292.8,17.4,N
-15.88888,125.54975,304.09,1.88,1.34,2026-04-30,1301,T,51,6.1NRT,293.45,10.82,N
-15.19617,129.41844,301.89,3.85,1.83,2026-04-30,1301,T,45,6.1NRT,291.26,27.25,N
-15.93645,124.97695,306.61,1.7,1.28,2026-04-30,1301,T,69,6.1NRT,293.87,12.45,N
-15.1883,129.41165,305.81,3.85,1.83,2026-04-30,1301,T,66,6.1NRT,291.43,43.52,N
-15.63544,125.55588,303.64,1.9,1.35,2026-04-30,1301,T,53,6.1NRT,293.15,8.77,N
-15.74097,124.83094,311.04,1.67,1.27,2026-04-30,1301,T,82,6.1NRT,295.17,17.33,N
-15.42283,125.57809,308.42,1.93,1.36,2026-04-30,1301,T,74,6.1NRT,294.19,16.91,N
-15.41097,125.57579,305.42,1.93,1.36,2026-04-30,1301,T,64,6.1NRT,293.68,11.19,N
-15.4422,125.38728,311.83,1.86,1.33,2026-04-30,1301,T,73,6.1NRT,294.66,20.67,N
-15.44493,125.37074,315.28,1.86,1.33,2026-04-30,1301,T,91,6.1NRT,295.01,26.86,N
-15.43047,125.38529,309.87,1.86,1.33,2026-04-30,1301,T,79,6.1NRT,294.14,18.77,N
-15.28648,125.54797,305.75,1.93,1.36,2026-04-30,1301,T,26,6.1NRT,294.84,9.74,N
-15.29533,125.49556,309.03,1.91,1.35,2026-04-30,1301,T,76,6.1NRT,295.09,15.7,N
-15.22135,125.45895,307.38,1.9,1.35,2026-04-30,1304,T,71,6.1NRT,294.12,12.64,N
-14.59671,125.18363,308.24,1.86,1.33,2026-04-30,1304,T,74,6.1NRT,295.21,13.29,N
-22.57229,149.71747,300.14,1.33,1.14,2026-04-30,1722,A,19,6.1NRT,287.62,7.42,N
-23.63054,151.12531,301.44,1.71,1.28,2026-04-30,1724,A,17,6.1NRT,289.68,8.74,N
-23.76851,149.10982,312.11,1.27,1.12,2026-04-30,1724,A,84,6.1NRT,286.52,18.36,N
-36.50009,146.72227,309.54,1.36,1.15,2026-04-30,1726,A,57,6.1NRT,279.24,18.52,N
-17.65941,132.79237,302.85,4.25,1.91,2026-04-30,1900,A,52,6.1NRT,289.82,48.54,N
-17.66344,132.78398,305.09,4.25,1.91,2026-04-30,1900,A,63,6.1NRT,290.04,55.58,N
-17.54503,127.80513,300.3,1.74,1.29,2026-04-30,1900,A,24,6.1NRT,289.7,10.4,N
-17.8705,124.35409,307.87,1.09,1.04,2026-04-30,1900,A,63,6.1NRT,288.04,8.69,N
-17.87193,124.36407,303.33,1.09,1.04,2026-04-30,1900,A,12,6.1NRT,287.37,5.43,N
-17.87962,124.35719,306.44,1.09,1.04,2026-04-30,1900,A,68,6.1NRT,289.13,8.65,N
-18.24959,125.04508,311.64,1.18,1.08,2026-04-30,1900,A,78,6.1NRT,292.55,13.14,N
-18.25909,125.04369,326.14,1.18,1.08,2026-04-30,1900,A,100,6.1NRT,293.13,30.93,N
-14.57231,125.14713,308.13,1.09,1.04,2026-04-30,1900,A,74,6.1NRT,296.27,7.53,N
-18.26055,125.05453,305.93,1.18,1.08,2026-04-30,1900,A,66,6.1NRT,291.6,8.67,N
-14.61793,125.41927,309.01,1.12,1.06,2026-04-30,1900,A,76,6.1NRT,296.73,7.98,N
-18.26859,125.04229,304.52,1.18,1.08,2026-04-30,1900,A,53,6.1NRT,292.37,7.55,N
-15.21475,125.4614,306.51,1.15,1.07,2026-04-30,1900,A,68,6.1NRT,294.27,7.08,N
-18.26532,124.73887,310.95,1.14,1.06,2026-04-30,1900,A,81,6.1NRT,292.82,12.31,N
-15.5479,127.52424,307.63,1.55,1.23,2026-04-30,1900,A,72,6.1NRT,293.51,13.52,N
-18.27613,124.74795,303.18,1.14,1.06,2026-04-30,1900,A,54,6.1NRT,291.98,6.36,N
-15.54076,127.51979,303.27,1.55,1.23,2026-04-30,1900,A,54,6.1NRT,293.2,8.47,N
-15.54256,127.53409,304.82,1.55,1.23,2026-04-30,1900,A,62,6.1NRT,293.04,10.13,N
-15.78128,126.84155,303.87,1.4,1.17,2026-04-30,1900,A,57,6.1NRT,291.15,10.34,N
-39.98644,175.20776,301.33,1.02,1.01,2026-04-30,2042,T,46,6.1NRT,279.18,8.02,D
-39.9882,175.21944,303.25,1.02,1.01,2026-04-30,2042,T,55,6.1NRT,279.1,9.16,D
-23.62188,151.11542,304.41,1.55,1.23,2026-04-30,2216,T,44,6.1NRT,292.42,7,D
-26.63056,150.37697,305.01,1.53,1.22,2026-04-30,2216,T,60,6.1NRT,289.77,11.16,D
-27.74078,152.75671,300.83,1.1,1.05,2026-04-30,2216,T,42,6.1NRT,289.9,4.52,D
-11.49318,130.5275,304.37,1.32,1.14,2026-04-30,2352,T,53,6.1NRT,284.74,5.79,D
-13.12359,133.30351,323.38,1,1,2026-04-30,2352,T,80,6.1NRT,296.06,16.41,D
-13.1249,133.31253,313.36,1,1,2026-04-30,2352,T,68,6.1NRT,295.99,7.19,D
-13.72512,133.32547,313.63,1,1,2026-04-30,2352,T,66,6.1NRT,297.31,7.62,D
-13.72642,133.3345,310.19,1,1,2026-04-30,2352,T,58,6.1NRT,296.98,5.22,D
-13.78978,131.57516,317.96,1.09,1.04,2026-04-30,2352,T,73,6.1NRT,298.18,12.43,D
-16.05143,128.98682,313.04,1.42,1.18,2026-04-30,2352,T,63,6.1NRT,298.68,10.05,D
-15.77864,126.82808,312.56,2.06,1.4,2026-04-30,2352,T,65,6.1NRT,296.57,20.87,D
-15.7818,126.84676,319.51,2.05,1.39,2026-04-30,2352,T,75,6.1NRT,295.94,38.1,D
-15.78447,126.8402,325.76,2.05,1.39,2026-04-30,2352,T,81,6.1NRT,296.4,53.89,D
-17.02282,130.67299,313.46,1.11,1.05,2026-04-30,2354,T,51,6.1NRT,299.05,7.35,D
-17.03674,130.63947,316.49,1.11,1.05,2026-04-30,2354,T,69,6.1NRT,299.66,10.59,D
-17.30403,130.57681,312.37,1.11,1.05,2026-04-30,2354,T,62,6.1NRT,298.76,6.66,D
-16.72765,126.83685,310.11,1.97,1.37,2026-04-30,2354,T,40,6.1NRT,296.66,12.05,D
-16.73062,126.85461,318.11,1.96,1.37,2026-04-30,2354,T,73,6.1NRT,295.98,29.87,D
-17.66397,132.76324,324.49,1,1,2026-04-30,2354,T,50,6.1NRT,300.25,15.75,D
-17.66659,132.78171,338.33,1,1,2026-04-30,2354,T,89,6.1NRT,301.83,33.18,D
-17.6679,132.79094,321.87,1,1,2026-04-30,2354,T,35,6.1NRT,299.18,12.36,D
-16.73498,126.84806,326.27,1.96,1.37,2026-04-30,2354,T,82,6.1NRT,296.33,52.13,D
-17.67283,132.7619,343.9,1,1,2026-04-30,2354,T,93,6.1NRT,301.65,43.25,D
-16.74705,126.84603,310.54,1.96,1.37,2026-04-30,2354,T,57,6.1NRT,296.57,14.52,D
-18.00318,127.77148,309.25,1.59,1.24,2026-04-30,2354,T,52,6.1NRT,297.35,8.46,D
-19.10925,134.24477,314.56,1.1,1.05,2026-04-30,2354,T,64,6.1NRT,298.93,8.22,D
-19.11061,134.25505,326.77,1.1,1.05,2026-04-30,2354,T,81,6.1NRT,298.46,22.4,D
-18.26448,125.04656,313.28,2.51,1.52,2026-04-30,2354,T,38,6.1NRT,296.14,26.65,D
-18.25872,125.04163,313.88,2.51,1.52,2026-04-30,2354,T,68,6.1NRT,296.51,31.82,D
-18.26297,125.06458,308.21,2.5,1.52,2026-04-30,2354,T,49,6.1NRT,295.63,16,D
-18.27446,124.74393,319.02,2.64,1.56,2026-04-30,2354,T,75,6.1NRT,296.76,46.05,D
-18.28006,124.73589,313.62,2.64,1.56,2026-04-30,2354,T,21,6.1NRT,297.39,22.64,D
-18.31645,124.77879,320.99,2.62,1.55,2026-04-30,2354,T,77,6.1NRT,296.87,54.14,D
-38.07639,143.94189,312.31,3.78,1.82,2026-05-01,0527,A,0,6.1NRT,285.24,71.37,D
-36.51618,144.08667,308.62,3.57,1.77,2026-05-01,0527,A,58,6.1NRT,291.19,41.3,D
-36.5228,144.08272,309.99,3.57,1.77,2026-05-01,0527,A,56,6.1NRT,290.46,45.34,D
-35.97586,148.62238,308.15,1.79,1.31,2026-05-01,0527,A,0,6.1NRT,288.64,18,D
-11.8702,142.0051,311.05,2.46,1.51,2026-05-01,0533,A,46,6.1NRT,292.78,20.58,D
-35.74553,149.53731,321.27,1.56,1.23,2026-05-01,0527,A,81,6.1NRT,288.24,37.63,D
-35.74722,149.52113,303.11,1.56,1.23,2026-05-01,0527,A,42,6.1NRT,286.59,11.65,D
-35.98808,146.43207,304.97,2.48,1.52,2026-05-01,0527,A,58,6.1NRT,291.3,19.04,D
-35.99014,146.40489,315.25,2.49,1.52,2026-05-01,0527,A,57,6.1NRT,289.46,46.81,D
-35.88052,146.30461,324,2.52,1.53,2026-05-01,0527,A,63,6.1NRT,293.79,68.74,D
-35.88631,146.29817,314,2.52,1.53,2026-05-01,0527,A,56,6.1NRT,291.69,35.29,D
-35.88358,146.15759,326.46,2.57,1.54,2026-05-01,0527,A,80,6.1NRT,295.88,84.15,D
-35.86985,146.15605,325.53,2.57,1.54,2026-05-01,0527,A,63,6.1NRT,291.34,78.43,D
-35.76112,146.68779,320.74,2.37,1.49,2026-05-01,0527,A,80,6.1NRT,294.99,55.06,D
-35.64098,146.7654,308.39,2.33,1.48,2026-05-01,0527,A,52,6.1NRT,293.16,23.06,D
-35.41489,147.14769,354.29,2.19,1.43,2026-05-01,0527,A,98,6.1NRT,293.73,218.26,D
-34.9599,150.69069,306.19,1.31,1.13,2026-05-01,0527,A,63,6.1NRT,290.06,9.15,D
-34.96311,150.66258,304.04,1.31,1.14,2026-05-01,0527,A,57,6.1NRT,289.99,7.12,D
-35.12927,148.1781,310.57,1.86,1.33,2026-05-01,0527,A,70,6.1NRT,294.32,19.39,D
-34.86462,147.2305,326.15,2.12,1.42,2026-05-01,0527,A,84,6.1NRT,293.11,62.63,D
-34.45965,150.88284,314.79,1.26,1.12,2026-05-01,0527,A,0,6.1NRT,295.02,15.66,D
-34.46121,150.86938,305.36,1.26,1.12,2026-05-01,0527,A,58,6.1NRT,294.5,6.41,D
-34.76511,147.79289,308.91,1.95,1.36,2026-05-01,0527,A,65,6.1NRT,295.03,17.93,D
-34.8844,145.89703,333.19,2.61,1.55,2026-05-01,0527,A,66,6.1NRT,295.68,124.9,D
-34.6745,147.33165,322.42,2.08,1.4,2026-05-01,0527,A,70,6.1NRT,292.07,50.89,D
-34.64565,147.37315,332.57,2.07,1.4,2026-05-01,0527,A,88,6.1NRT,294.84,83.7,D
-34.64189,147.3903,308.23,2.06,1.4,2026-05-01,0527,A,64,6.1NRT,292.04,16.3,D
-34.64398,147.36806,326.21,2.07,1.4,2026-05-01,0527,A,84,6.1NRT,295.1,62.66,D
-34.50743,148.51997,314.33,1.73,1.29,2026-05-01,0527,A,74,6.1NRT,296.32,20.82,D
-34.49596,148.51845,317.32,1.73,1.29,2026-05-01,0527,A,77,6.1NRT,295.8,26.96,D
-34.45605,148.56973,334.07,1.72,1.29,2026-05-01,0527,A,89,6.1NRT,296.85,70.33,D
-34.45791,148.5509,320.07,1.72,1.29,2026-05-01,0527,A,79,6.1NRT,295.33,34.03,D
-34.54606,147.61893,309.6,1.98,1.37,2026-05-01,0527,A,56,6.1NRT,296.04,20.19,D
-34.55376,147.53375,309.88,2.01,1.38,2026-05-01,0527,A,49,6.1NRT,293.34,16.76,D
-34.09726,150.85175,315.92,1.25,1.11,2026-05-01,0527,A,76,6.1NRT,291.81,17.28,D
-34.09883,150.83826,333.14,1.25,1.11,2026-05-01,0527,A,88,6.1NRT,293.31,43.91,D
-34.08744,150.84988,328.86,1.25,1.11,2026-05-01,0527,A,86,6.1NRT,291.63,34.8,D
-34.08899,150.83652,347.15,1.25,1.11,2026-05-01,0527,A,95,6.1NRT,293.2,75.46,D
-34.08748,150.84444,339.59,1.25,1.11,2026-05-01,0527,A,92,6.1NRT,293.13,57.59,D
-34.0891,150.8311,324.67,1.25,1.11,2026-05-01,0527,A,83,6.1NRT,292.19,29.34,D
-34.35554,147.97781,362.19,1.87,1.34,2026-05-01,0527,A,100,6.1NRT,299.05,220.91,D
-34.34367,147.9762,341.04,1.87,1.34,2026-05-01,0527,A,92,6.1NRT,298.83,101.14,D
-34.45917,146.36732,331.7,2.4,1.49,2026-05-01,0527,A,82,6.1NRT,293.71,97.61,D
-34.33799,147.64308,313.91,1.96,1.37,2026-05-01,0527,A,73,6.1NRT,296.75,25.58,D
-34.33983,147.62256,326.79,1.97,1.37,2026-05-01,0527,A,84,6.1NRT,296.69,59.77,D
-34.33346,147.63559,322.84,1.96,1.37,2026-05-01,0527,A,81,6.1NRT,297.62,47.08,D
-34.33541,147.6152,313.8,1.97,1.37,2026-05-01,0527,A,67,6.1NRT,295.45,25.08,D
-34.27565,147.85748,309.21,1.9,1.35,2026-05-01,0527,A,58,6.1NRT,297.81,12.04,D
-34.27758,147.83713,310.89,1.9,1.35,2026-05-01,0527,A,69,6.1NRT,296.25,15.92,D
-34.25222,147.9769,308.59,1.86,1.33,2026-05-01,0527,A,65,6.1NRT,295.66,13.75,D
-34.48505,144.78429,313.8,3.06,1.66,2026-05-01,0527,A,70,6.1NRT,291.21,55.73,D
-34.16755,148.48898,305.74,1.72,1.29,2026-05-01,0527,A,59,6.1NRT,295.7,10.69,D
-34.48536,144.77972,315.99,3.06,1.66,2026-05-01,0527,A,70,6.1NRT,291.12,63.14,D
-34.24844,147.31503,308.95,2.06,1.4,2026-05-01,0527,A,61,6.1NRT,294.36,18.85,D
-34.25045,147.2932,309.24,2.07,1.4,2026-05-01,0527,A,57,6.1NRT,296.81,19.34,D
-34.12679,148.09425,339.63,1.82,1.32,2026-05-01,0527,A,91,6.1NRT,298.33,92.96,D
-34.12141,148.06674,341.31,1.83,1.32,2026-05-01,0527,A,92,6.1NRT,297.3,99.79,D
-34.03558,148.67773,317.66,1.67,1.27,2026-05-01,0527,A,77,6.1NRT,296.49,27.69,D
-34.0188,148.72961,310.65,1.65,1.26,2026-05-01,0527,A,69,6.1NRT,297.51,15.29,D
-33.93984,147.89665,317.1,1.87,1.34,2026-05-01,0527,A,76,6.1NRT,296,27.9,D
-33.94168,147.87669,345.5,1.87,1.34,2026-05-01,0527,A,94,6.1NRT,298.4,123.58,D
-33.94529,147.89029,313.19,1.87,1.34,2026-05-01,0527,A,72,6.1NRT,296.57,21.3,D
-33.93342,147.88866,328.97,1.87,1.34,2026-05-01,0527,A,86,6.1NRT,297.17,59.18,D
-33.93538,147.8687,328.58,1.87,1.34,2026-05-01,0527,A,85,6.1NRT,297.93,58.13,D
-33.51949,148.60875,306.95,1.66,1.27,2026-05-01,0527,A,53,6.1NRT,296.43,8.57,D
-33.43983,148.71526,330.5,1.63,1.26,2026-05-01,0527,A,86,6.1NRT,294.52,53.4,D
-33.24677,148.38536,335.61,1.7,1.28,2026-05-01,0527,A,89,6.1NRT,295.47,74.69,D
-33.07946,149.19235,308.83,1.5,1.21,2026-05-01,0527,A,49,6.1NRT,293.07,12.53,D
-33.06878,149.1904,328.48,1.5,1.21,2026-05-01,0527,A,85,6.1NRT,296.07,46.23,D
-33.07045,149.17525,317.02,1.51,1.21,2026-05-01,0527,A,76,6.1NRT,294.05,25.15,D
-32.97581,147.51657,323.3,1.92,1.35,2026-05-01,0527,A,81,6.1NRT,299.39,42.57,D
-32.97116,147.51109,329.26,1.92,1.35,2026-05-01,0527,A,85,6.1NRT,299.65,61.03,D
-32.50358,147.86983,311,1.79,1.31,2026-05-01,0527,A,62,6.1NRT,299.94,12.66,D
-32.33769,147.91739,311.2,1.77,1.3,2026-05-01,0527,A,66,6.1NRT,300.03,13.27,D
-30.69329,147.75658,312.44,1.72,1.29,2026-05-01,0527,A,64,6.1NRT,301.47,12.21,D
-30.61641,147.6012,330.4,1.76,1.3,2026-05-01,0527,A,85,6.1NRT,300.74,56.18,D
-30.61822,147.58313,310.56,1.77,1.3,2026-05-01,0527,A,47,6.1NRT,299.03,12.05,D
-30.61988,147.5965,325.51,1.76,1.3,2026-05-01,0527,A,81,6.1NRT,300.99,42.39,D
-30.46088,148.63512,321.22,1.5,1.21,2026-05-01,0527,A,77,6.1NRT,301.94,24.02,D
-29.27271,149.06235,316.06,1.36,1.16,2026-05-01,0529,A,64,6.1NRT,300.05,13.07,D
-28.40557,151.50397,309.43,1.04,1.02,2026-05-01,0529,A,66,6.1NRT,294.86,6.93,D
-23.66459,151.14381,349.49,1.01,1,2026-05-01,0529,A,72,6.1NRT,298.98,51.57,D
-23.64607,151.19319,310.17,1.01,1,2026-05-01,0529,A,62,6.1NRT,296.57,6.66,D
